Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
7,"Friday, Apr 15",KCR,H,DET,L,1,2,,2-5,5,3.0,Barnes,Keller,Fulmer,2:18,N,16720,0.89,-5,,2022
8,"Saturday, Apr 16",KCR,H,DET,W,3,1,,3-5,4,3.0,Snider,Vest,Staumont,3:02,D,19022,0.85,1,,2022
9,"Tuesday, Apr 19",KCR,H,MIN,W,4,3,,4-5,2,2.0,Garrett,Duffey,Staumont,3:06,N,10003,0.9,2,,2022
10,"Wednesday, Apr 20",KCR,H,MIN,W,2,0,,5-5,3,0.5,Lynch,Paddack,Barlow,2:29,N,8969,0.95,3,,2022
11,"Thursday, Apr 21",KCR,H,MIN,L,0,1,,5-6,3,1.5,Ryan,Greinke,Pagan,2:43,D,15540,0.99,-1,,2022
12,"Friday, Apr 22",KCR,A,SEA,L,1,4,,5-7,3,1.5,Flexen,Keller,Munoz,2:42,N,24206,0.92,-2,,2022
13,"Saturday, Apr 23",KCR,A,SEA,L,7,13,,5-8,5,1.5,Castillo,Brentz,,4:06,N,28583,0.86,-3,,2022
14,"Sunday, Apr 24",KCR,A,SEA,L-wo,4,5,12,5-9,5,2.0,Ramirez,Payamps,,4:12,D,28548,0.84,-4,,2022
15,"Tuesday, Apr 26",KCR,A,CHW,W,6,0,,6-9,2,2.0,Lynch,Keuchel,,3:20,N,12031,0.86,1,,2022
16,"Wednesday, Apr 27",KCR,A,CHW,L,3,7,,6-10,3,3.0,Sousa,Snider,Graveman,2:42,D,12363,0.91,-1,,2022
17,"Thursday, Apr 28",KCR,A,CHW,W,5,2,10,7-10,2,3.0,Barlow,Bummer,Clarke,3:20,D,11242,0.83,1,,2022
18,"Friday, Apr 29",KCR,H,NYY,L,2,12,8,7-11,2,3.0,Cortes,Bubic,,2:58,N,16460,0.85,-1,,2022
19,"Saturday, Apr 30",KCR,H,NYY,L,0,3,,7-12,4,4.0,Cole,Hernandez,Chapman,3:08,N,23965,0.82,-2,,2022
20,"Sunday, May 1",KCR,H,NYY,L,4,6,,7-13,4,5.0,Schmidt,Coleman,Chapman,3:23,D,19706,0.72,-3,,2022
21,"Monday, May 2",KCR,A,STL,L,0,1,,7-14,4,6.0,Matz,Greinke,Gallegos,2:40,D,33963,0.65,-4,,2022
22,"Tuesday, May 3",KCR,H,STL,W,7,1,,8-14,4,6.0,Keller,Hudson,,2:47,N,18788,0.58,1,,2022
23,"Wednesday, May 4",KCR,H,STL,L,0,10,,8-15,4,6.0,Wainwright,Bubic,,3:02,D,12774,0.67,-1,,2022
24,"Sunday, May 8 (1)",KCR,A,BAL,W,6,4,,9-15,4,7.0,Clarke,Lopez,Barlow,3:17,D,NA,0.57,1,,2022
25,"Sunday, May 8 (2)",KCR,A,BAL,L,2,4,,9-16,4,7.0,Zimmermann,Lynch,Tate,2:43,D,19893,0.64,-1,,2022
26,"Monday, May 9",KCR,A,BAL,L,1,6,,9-17,4,7.5,Wells,Hernandez,,2:53,D,9438,0.56,-2,,2022
27,"Tuesday, May 10",KCR,A,TEX,L,4,6,,9-18,4,7.5,Perez,Keller,Barlow,3:01,N,15407,0.53,-3,,2022
28,"Wednesday, May 11",KCR,A,TEX,W,8,2,,10-18,4,6.5,Payamps,Allard,,2:55,N,15561,0.5,1,,2022
29,"Thursday, May 12",KCR,A,TEX,L,1,3,,10-19,4,6.5,Hearn,Heasley,Barlow,2:52,N,14994,0.58,-1,,2022
30,"Friday, May 13",KCR,A,COL,W,14,10,,11-19,4,6.5,Coleman,Freeland,Barlow,3:53,N,35176,0.48,1,,2022
31,"Saturday, May 14",KCR,A,COL,L,4,10,,11-20,4,6.5,Marquez,Hernandez,,2:39,N,40534,0.51,-1,,2022
32,"Sunday, May 15",KCR,A,COL,W,8,7,,12-20,4,6.5,Staumont,Bard,Barlow,3:23,D,34505,0.49,1,,2022
33,"Monday, May 16",KCR,H,CHW,L,3,5,10,12-21,4,7.5,Burr,Barlow,Hendriks,3:05,N,12441,0.57,-1,,2022
34,"Tuesday, May 17 (1)",KCR,H,CHW,L,0,3,,12-22,4,7.0,Cease,Heasley,Hendriks,3:10,D,9168,0.53,-2,,2022
35,"Tuesday, May 17 (2)",KCR,H,CHW,W,2,1,,13-22,4,7.0,Singer,Martin,Staumont,2:35,N,11684,0.46,1,,2022
36,"Wednesday, May 18",KCR,H,CHW,W,6,2,,14-22,4,7.0,Snider,Lopez,,3:11,N,13504,0.48,2,,2022
37,"Thursday, May 19",KCR,H,CHW,L,4,7,,14-23,4,7.5,Sousa,Speier,Hendriks,3:47,D,11784,0.58,-1,,2022
38,"Friday, May 20",KCR,H,MIN,L,4,6,,14-24,4,8.5,Smeltzer,Lynch,Pagan,3:22,N,25337,0.5,-2,,2022
39,"Saturday, May 21",KCR,H,MIN,L,2,9,,14-25,4,9.5,Ryan,Keller,,2:54,N,17893,0.47,-3,,2022
40,"Sunday, May 22",KCR,H,MIN,L,6,7,,14-26,4,10.5,Duffey,Staumont,Duran,3:37,D,15482,0.39,-4,,2022
41,"Monday, May 23",KCR,A,ARI,L,5,9,,14-27,4,11.5,Wendelken,Greinke,,3:36,N,14629,0.29,-5,,2022
42,"Tuesday, May 24",KCR,A,ARI,L,6,8,,14-28,4,12.5,Ramirez,Clarke,Melancon,3:09,N,12616,0.25,-6,,2022
43,"Thursday, May 26",KCR,A,MIN,W,3,2,,15-28,5,11.0,Staumont,Duffey,Barlow,3:05,N,17657,0.26,1,,2022
44,"Friday, May 27",KCR,A,MIN,L,7,10,,15-29,5,12.0,Megill,Keller,Pagan,3:40,N,21841,0.31,-1,,2022
45,"Saturday, May 28",KCR,A,MIN,W,7,3,,16-29,4,11.0,Singer,Archer,,3:12,D,22249,0.26,1,,2022
46,"Sunday, May 29",KCR,A,MIN,L,3,7,,16-30,5,12.0,Gray,Greinke,,3:05,D,27195,0.31,-1,,2022
47,"Monday, May 30",KCR,A,CLE,L,3,7,,16-31,5,12.0,Sandlin,Snider,,2:49,N,15271,0.27,-2,,2022
48,"Tuesday, May 31",KCR,A,CLE,L,3,8,,16-32,5,12.5,Quantrill,Lynch,,2:50,N,10519,0.21,-3,,2022
49,"Wednesday, Jun 1",KCR,A,CLE,L,0,4,,16-33,5,12.5,Pilkington,Keller,,2:48,D,12895,0.19,-4,,2022
50,"Friday, Jun 3",KCR,H,HOU,L,3,10,,16-34,5,13.0,Urquidy,Singer,,2:48,N,22516,0.16,-5,,2022
51,"Saturday, Jun 4",KCR,H,HOU,W,6,0,,17-34,5,12.0,Snider,Garcia,,3:10,D,14686,0.13,1,,2022
52,"Sunday, Jun 5",KCR,H,HOU,L,4,7,,17-35,5,13.0,Valdez,Heasley,Montero,3:30,D,12776,0.14,-1,,2022
53,"Monday, Jun 6",KCR,H,TOR,L,0,8,,17-36,5,13.5,Stripling,Lynch,,2:50,N,10889,0.13,-2,,2022
54,"Tuesday, Jun 7",KCR,H,TOR,L,0,7,,17-37,5,13.5,Manoah,Keller,,3:09,N,15103,0.08,-3,,2022
55,"Wednesday, Jun 8",KCR,H,TOR,W,8,4,,18-37,5,13.5,Singer,Richards,,3:26,D,12196,0.08,1,,2022
56,"Thursday, Jun 9",KCR,H,BAL,W,7,5,,19-37,5,12.5,Payamps,Lyles,Barlow,3:17,N,15594,0.09,2,,2022
57,"Friday, Jun 10",KCR,H,BAL,W,8,1,,20-37,5,12.5,Heasley,Zimmermann,,2:55,N,17650,0.11,3,,2022
58,"Saturday, Jun 11",KCR,H,BAL,L,4,6,,20-38,5,13.5,Wells,Lynch,Lopez,3:03,D,15134,0.11,-1,,2022
59,"Sunday, Jun 12",KCR,H,BAL,L,7,10,,20-39,5,13.5,Kremer,Keller,Pérez,3:42,D,15037,0.1,-2,,2022
60,"Monday, Jun 13",KCR,A,SFG,L,2,6,,20-40,5,14.5,Wood,Garrett,,2:48,N,22185,0.08,-3,,2022
61,"Tuesday, Jun 14",KCR,A,SFG,L,2,4,,20-41,5,14.5,Webb,Bubic,Doval,3:00,N,24386,0.07,-4,,2022
62,"Wednesday, Jun 15",KCR,A,SFG,W,3,2,,21-41,5,14.5,Cuas,Brebbia,Barlow,2:52,D,25527,0.04,1,,2022
63,"Friday, Jun 17",KCR,A,OAK,W,5,1,,22-41,5,13.5,Lynch,Montas,,3:28,N,8772,0.05,2,,2022
64,"Saturday, Jun 18",KCR,A,OAK,W,2,0,,23-41,5,13.5,Keller,Irvin,Barlow,2:46,D,10936,0.06,3,,2022
65,"Sunday, Jun 19",KCR,A,OAK,L,0,4,,23-42,5,13.5,Koenig,Singer,,2:46,D,14341,0.08,-1,,2022
66,"Monday, Jun 20",KCR,A,LAA,W,6,2,,24-42,5,13.0,Bubic,Syndergaard,,2:58,N,22234,0.07,1,,2022
67,"Tuesday, Jun 21",KCR,A,LAA,W,12,11,11,25-42,5,12.0,Coleman,Quijada,Mengden,4:14,N,20189,0.08,2,,2022
68,"Wednesday, Jun 22",KCR,A,LAA,L,0,5,,25-43,5,13.0,Ohtani,Lynch,,3:04,N,34792,0.11,-1,,2022
69,"Friday, Jun 24",KCR,H,OAK,W,3,1,,26-43,5,11.5,Greinke,Irvin,Barlow,2:22,N,25077,0.06,1,,2022
70,"Saturday, Jun 25",KCR,H,OAK,L,7,9,,26-44,5,12.5,Jackson,Keller,Trivino,3:46,D,13543,0.09,-1,,2022
71,"Sunday, Jun 26",KCR,H,OAK,L,3,5,,26-45,5,13.5,Acevedo,Singer,Trivino,2:43,D,24820,0.06,-2,,2022
72,"Monday, Jun 27",KCR,H,TEX,L,4,10,,26-46,5,14.5,Perez,Bubic,,3:10,N,12876,0.06,-3,,2022
73,"Tuesday, Jun 28",KCR,H,TEX,L,3,8,,26-47,5,15.0,Gray,Heasley,,2:51,N,19593,0.04,-4,,2022
74,"Wednesday, Jun 29",KCR,H,TEX,W,2,1,,27-47,5,14.0,Greinke,Dunning,Barlow,2:18,D,11391,0.03,1,,2022
75,"Friday, Jul 1",KCR,A,DET,W,3,1,,28-47,5,13.5,Keller,Pineda,Barlow,2:50,N,24349,0.03,2,,2022
76,"Saturday, Jul 2",KCR,A,DET,L-wo,3,4,,28-48,5,14.5,Jimenez,Payamps,,2:54,D,23502,0.05,-1,,2022
77,"Sunday, Jul 3",KCR,A,DET,W,7,4,,29-48,5,13.5,Cuas,Skubal,Barlow,3:33,D,21625,0.04,1,,2022
78,"Monday, Jul 4",KCR,A,HOU,L-wo,6,7,,29-49,5,14.5,Stanek,Barlow,,3:19,D,33936,0.05,-1,,2022
79,"Tuesday, Jul 5",KCR,A,HOU,L,7,9,,29-50,5,15.5,Garcia,Greinke,Montero,3:04,N,28762,0.04,-2,,2022
80,"Wednesday, Jul 6",KCR,A,HOU,W,7,4,,30-50,5,14.5,Keller,Javier,Barlow,3:29,N,26534,0.03,1,,2022
81,"Thursday, Jul 7",KCR,A,HOU,L,2,5,,30-51,5,15.0,Verlander,Bubic,Pressly,3:04,D,36067,0.05,-1,,2022
82,"Friday, Jul 8",KCR,H,CLE,W-wo,4,3,,31-51,5,14.0,Barlow,Hentges,,2:44,N,19611,0.04,1,,2022
83,"Saturday, Jul 9",KCR,H,CLE,L,1,13,,31-52,5,14.0,McKenzie,Heasley,,3:10,D,17024,0.06,-1,,2022
84,"Sunday, Jul 10",KCR,H,CLE,W,5,1,,32-52,5,14.0,Greinke,Plesac,,2:48,D,13282,0.03,1,,2022
85,"Monday, Jul 11 (1)",KCR,H,DET,W,3,1,,33-52,5,13.0,Keller,Pineda,Barlow,2:30,D,11084,0.04,2,,2022
86,"Monday, Jul 11 (2)",KCR,H,DET,W,7,3,,34-52,5,13.0,Zerpa,Faedo,,3:00,N,16202,0.04,3,,2022
87,"Tuesday, Jul 12",KCR,H,DET,L,5,7,,34-53,5,13.0,Brieske,Cuas,Soto,3:08,N,14451,0.06,-1,,2022
88,"Wednesday, Jul 13",KCR,H,DET,W,5,2,,35-53,5,13.0,Singer,Skubal,Barlow,2:44,D,11016,0.05,1,,2022
89,"Thursday, Jul 14",KCR,A,TOR,W,3,1,,36-53,5,12.0,Zerpa,Gausman,Barlow,3:00,N,24426,0.05,2,,2022
90,"Friday, Jul 15",KCR,A,TOR,L,1,8,,36-54,5,12.0,Manoah,Greinke,,2:48,N,26422,0.06,-1,,2022
91,"Saturday, Jul 16",KCR,A,TOR,L-wo,5,6,10,36-55,5,13.0,Romano,Payamps,,3:29,D,40135,0.05,-2,,2022
92,"Sunday, Jul 17",KCR,A,TOR,L,2,4,,36-56,5,13.0,Mayza,Mills,Romano,2:21,D,36681,0.03,-3,,2022
93,"Friday, Jul 22",KCR,H,TBR,L,3,7,,36-57,5,13.5,Rasmussen,Keller,,3:21,N,22119,0.02,-4,,2022
94,"Saturday, Jul 23",KCR,H,TBR,W,6,3,,37-57,5,13.5,Barlow,Yarbrough,,2:58,N,20668,0.02,1,,2022
95,"Sunday, Jul 24",KCR,H,TBR,W,4,2,,38-57,4,13.5,Bubic,Raley,Clarke,2:50,D,12336,0.02,2,,2022
96,"Monday, Jul 25",KCR,H,LAA,W,7,0,,39-57,4,13.0,Garrett,Syndergaard,,3:03,N,16616,0.03,3,,2022
97,"Tuesday, Jul 26",KCR,H,LAA,L,0,6,,39-58,4,13.0,Suarez,Zerpa,,3:24,N,20834,0.03,-1,,2022
98,"Wednesday, Jul 27",KCR,H,LAA,L,0,4,,39-59,5,13.0,Junk,Keller,,2:48,D,12596,0.02,-2,,2022
99,"Thursday, Jul 28",KCR,A,NYY,L-wo,0,1,,39-60,5,13.5,Holmes,Barlow,,2:38,N,43836,0.01,-3,,2022
100,"Friday, Jul 29",KCR,A,NYY,L,5,11,,39-61,5,13.5,Abreu,Barlow,,3:12,N,42481,0.01,-4,,2022
101,"Saturday, Jul 30",KCR,A,NYY,L,2,8,,39-62,5,14.5,Cortes,Heasley,Schmidt,3:20,D,44081,0.01,-5,,2022
102,"Sunday, Jul 31",KCR,A,NYY,W,8,6,,40-62,5,13.5,Clarke,Holmes,,4:00,D,45341,0,1,,2022
103,"Monday, Aug 1",KCR,A,CHW,W,2,1,,41-62,4,13.5,Lynch,Kopech,Barlow,2:55,N,17500,0.01,2,,2022
104,"Tuesday, Aug 2",KCR,A,CHW,L,2,9,,41-63,5,13.5,Giolito,Keller,,2:52,N,24361,0.01,-1,,2022
105,"Wednesday, Aug 3",KCR,A,CHW,L,1,4,,41-64,5,14.5,Lynn,Singer,Hendriks,2:35,D,19753,0.01,-2,,2022
106,"Thursday, Aug 4",KCR,H,BOS,W,7,3,,42-64,4,13.5,Clarke,Hernandez,,3:04,N,18970,0,1,,2022
107,"Friday, Aug 5",KCR,H,BOS,L,4,7,,42-65,4,14.5,Winckowski,Greinke,,3:44,N,21246,0.01,-1,,2022
108,"Saturday, Aug 6",KCR,H,BOS,W-wo,5,4,,43-65,4,14.5,Coleman,Whitlock,,2:44,N,19136,0.01,1,,2022
109,"Sunday, Aug 7",KCR,H,BOS,W,13,5,,44-65,4,13.5,Keller,Crawford,,3:00,D,14949,0.01,2,,2022
110,"Tuesday, Aug 9 (1)",KCR,H,CHW,W,4,2,,45-65,4,13.0,Singer,Lynn,Cuas,2:36,D,NA,0.01,3,,2022
111,"Tuesday, Aug 9 (2)",KCR,H,CHW,L,2,3,,45-66,4,13.0,Martin,Heasley,Hendriks,2:54,D,12700,0.01,-1,,2022
112,"Wednesday, Aug 10",KCR,H,CHW,W,8,3,,46-66,4,13.0,Staumont,Diekman,,3:19,N,15463,0.01,1,,2022
113,"Thursday, Aug 11",KCR,H,CHW,W,5,3,,47-66,4,13.0,Greinke,Cease,Barlow,3:11,D,10009,0,2,,2022
114,"Friday, Aug 12",KCR,H,LAD,L,3,8,,47-67,4,14.0,Gonsolin,Staumont,,3:12,N,24333,0.01,-1,,2022
115,"Saturday, Aug 13",KCR,H,LAD,L,3,13,,47-68,4,14.0,Bickford,Keller,,3:05,N,29689,0,-2,,2022
116,"Sunday, Aug 14",KCR,H,LAD,W,4,0,,48-68,4,14.0,Singer,Anderson,Barlow,2:49,D,18481,0,1,,2022
117,"Monday, Aug 15",KCR,A,MIN,L,2,4,,48-69,4,14.5,Ryan,Bubic,Lopez,2:57,N,22003,0,-1,,2022
118,"Tuesday, Aug 16",KCR,A,MIN,L,0,9,,48-70,4,14.5,Gray,Greinke,,3:01,N,23093,0,-2,,2022
119,"Wednesday, Aug 17",KCR,A,MIN,L,0,4,,48-71,4,15.5,Pagan,Lynch,,2:49,D,23543,0,-3,,2022
120,"Thursday, Aug 18",KCR,A,TBR,L,1,7,,48-72,4,16.0,Patino,Castillo,,2:48,N,8168,0,-4,,2022
121,"Friday, Aug 19",KCR,A,TBR,W,3,2,10,49-72,4,16.0,Barlow,Beeks,,2:48,N,10049,0,1,,2022
122,"Saturday, Aug 20",KCR,A,TBR,L,2,5,,49-73,4,16.0,Rasmussen,Bubic,Fairbanks,2:50,D,19800,0,-1,,2022
123,"Sunday, Aug 21",KCR,A,TBR,L,2,3,,49-74,4,16.5,Armstrong,Cuas,Fairbanks,2:59,D,12940,0,-2,,2022
124,"Monday, Aug 22",KCR,H,CHW,W,6,4,,50-74,4,16.0,Garrett,Kelly,Barlow,3:36,D,8471,0,1,,2022
125,"Tuesday, Aug 23",KCR,H,ARI,L,3,7,,50-75,4,17.0,Mantiply,Staumont,,3:29,N,12427,0,-1,,2022
126,"Wednesday, Aug 24",KCR,H,ARI,W,5,3,,51-75,4,17.0,Singer,Ramirez,,2:59,N,10531,0,1,,2022
127,"Friday, Aug 26",KCR,H,SDP,L,5,13,,51-76,4,16.5,Suarez,Bubic,,3:37,N,16479,0,-1,,2022
128,"Saturday, Aug 27",KCR,H,SDP,L,3,4,,51-77,4,17.5,Darvish,Lynch,Martinez,2:59,N,22232,0,-2,,2022
129,"Sunday, Aug 28",KCR,H,SDP,W,15,7,,52-77,4,16.5,Heasley,Manaea,,4:00,D,12584,0,1,,2022
130,"Tuesday, Aug 30",KCR,A,CHW,W,9,7,,53-77,4,16.5,Cuas,Giolito,,3:21,N,17130,0,2,,2022
131,"Wednesday, Aug 31",KCR,A,CHW,L,2,4,,53-78,4,16.5,Lynn,Bubic,Hendriks,2:43,N,17168,0,-1,,2022
132,"Thursday, Sep 1",KCR,A,CHW,L,1,7,,53-79,4,16.5,Cueto,Mengden,,3:22,D,15257,0,-2,,2022
133,"Friday, Sep 2",KCR,A,DET,L,4,5,,53-80,4,16.5,Chafin,Hernandez,Soto,3:00,N,16067,0,-3,,2022
134,"Saturday, Sep 3",KCR,A,DET,W,12,2,,54-80,4,15.5,Heasley,Pineda,,2:59,N,15259,0,1,,2022
135,"Sunday, Sep 4",KCR,A,DET,W,3,2,,55-80,4,14.5,Coleman,Soto,Barlow,3:39,D,15206,0,2,,2022
136,"Monday, Sep 5",KCR,H,CLE,L,5,6,10,55-81,4,15.5,Morgan,Hernandez,Clase,3:17,N,11511,0,-1,,2022
137,"Tuesday, Sep 6",KCR,H,CLE,L,1,4,,55-82,4,16.5,Bieber,Bubic,Karinchak,2:32,N,12580,0,-2,,2022
138,"Wednesday, Sep 7",KCR,H,CLE,W-wo,2,1,,56-82,4,15.5,Barlow,Clase,,3:12,N,13394,0,1,,2022
139,"Friday, Sep 9",KCR,H,DET,L,2,10,,56-83,4,16.5,Wentz,Lynch,,3:05,N,14556,0,-1,,2022
140,"Saturday, Sep 10",KCR,H,DET,L,4,8,8,56-84,4,17.5,Manning,Heasley,,2:38,D,15929,0,-2,,2022
141,"Sunday, Sep 11",KCR,H,DET,W,4,0,,57-84,4,17.5,Singer,Alexander,,2:11,D,13150,0,1,,2022
142,"Tuesday, Sep 13",KCR,A,MIN,L,3,6,,57-85,4,19.0,Ryan,Bubic,,2:43,N,19005,0,-1,,2022
143,"Wednesday, Sep 14",KCR,A,MIN,L,0,4,,57-86,4,20.0,Gray,Greinke,,2:43,N,14927,0,-2,,2022
144,"Thursday, Sep 15",KCR,A,MIN,L,2,3,,57-87,4,20.0,Megill,Lynch,Duran,2:49,N,16595,0,-3,,2022
145,"Friday, Sep 16",KCR,A,BOS,L,1,2,,57-88,4,21.0,Whitlock,Coleman,Strahm,2:38,N,33181,0,-4,,2022
146,"Saturday, Sep 17",KCR,A,BOS,W,9,0,,58-88,4,21.5,Singer,Hill,,2:39,D,34925,0,1,,2022
147,"Sunday, Sep 18",KCR,A,BOS,L,3,13,,58-89,4,21.5,Pivetta,Bubic,,3:32,D,31199,0,-1,,2022
148,"Tuesday, Sep 20",KCR,H,MIN,W,5,4,,59-89,4,22.0,Coleman,Fulmer,Barlow,2:58,N,14508,0,1,,2022
149,"Wednesday, Sep 21",KCR,H,MIN,W,5,2,,60-89,4,22.0,Misiewicz,Ober,Barlow,2:56,N,13952,0,2,,2022
150,"Thursday, Sep 22",KCR,H,MIN,W,4,1,,61-89,4,22.0,Heasley,Winder,Keller,2:34,D,12951,0,3,,2022
151,"Friday, Sep 23",KCR,H,SEA,W,5,1,,62-89,4,22.0,Singer,Gonzales,,2:29,N,13615,0,4,,2022
152,"Saturday, Sep 24",KCR,H,SEA,L,5,6,,62-90,4,23.0,Sewald,Keller,Munoz,3:25,N,25237,0,-1,,2022
153,"Sunday, Sep 25",KCR,H,SEA,W,13,12,,63-90,4,23.0,Cuas,Swanson,Barlow,3:43,D,18350,0,1,,2022
154,"Tuesday, Sep 27",KCR,A,DET,L-wo,3,4,10,63-91,4,23.0,Lange,Misiewicz,,3:00,N,13334,0,-1,,2022
155,"Wednesday, Sep 28",KCR,A,DET,L,1,2,,63-92,4,24.0,Norris,Lynch,Soto,2:50,N,12610,0,-2,,2022
156,"Thursday, Sep 29",KCR,A,DET,L,3,10,,63-93,5,25.0,Rodriguez,Heasley,,3:03,D,13137,0,-3,,2022
157,"Friday, Sep 30",KCR,A,CLE,L,3,6,,63-94,5,26.0,Civale,Singer,Clase,2:27,N,19753,0,-4,,2022
158,"Saturday, Oct 1",KCR,A,CLE,W,7,1,,64-94,5,25.0,Bubic,Plesac,,3:21,N,26982,0,1,,2022
159,"Sunday, Oct 2",KCR,A,CLE,L,5,7,,64-95,5,26.0,Bieber,Castillo,Clase,3:00,D,20622,0,-1,,2022
160,"Monday, Oct 3",KCR,A,CLE,W,5,2,10,65-95,5,25.0,Barlow,McCarty,Clarke,3:02,N,18688,0,1,,2022
1,"Friday, Apr 8",TBR,H,BAL,W,2,1,,1-0,1,Tied,Kittredge,Tate,Raley,3:14,D,25025,0.99,1,,2022
2,"Saturday, Apr 9",TBR,H,BAL,W,5,3,,2-0,1,Tied,Fleming,Lyles,Kittredge,2:33,D,15615,1.05,2,,2022
3,"Sunday, Apr 10",TBR,H,BAL,W,8,0,,3-0,1,up 1.0,Springs,Wells,,3:10,D,14100,1.07,3,,2022
4,"Monday, Apr 11",TBR,H,OAK,L,2,13,,3-1,1,Tied,Blackburn,Patino,,3:00,N,9139,1.08,-1,,2022
5,"Tuesday, Apr 12",TBR,H,OAK,W-wo,9,8,10,4-1,1,up 1.0,Thompson,Trivino,,4:12,N,7588,1.08,1,,2022
6,"Wednesday, Apr 13",TBR,H,OAK,L,2,4,,4-2,1,Tied,Montas,McClanahan,Trivino,3:02,N,8954,1.08,-1,,2022
7,"Thursday, Apr 14",TBR,H,OAK,L,3,6,,4-3,1,Tied,Irvin,Fleming,Jimenez,2:33,D,8287,1.03,-2,,2022
8,"Friday, Apr 15",TBR,A,CHW,L,2,3,,4-4,2,1.0,Cease,Rasmussen,Hendriks,2:51,N,19009,1.01,-3,,2022
9,"Saturday, Apr 16",TBR,A,CHW,L,2,3,,4-5,4,1.0,Lopez,Thompson,Hendriks,2:50,D,27113,0.96,-4,,2022
10,"Sunday, Apr 17",TBR,A,CHW,W,9,3,,5-5,3,1.0,Mazza,Velasquez,,3:35,D,17798,0.93,1,,2022
11,"Monday, Apr 18",TBR,A,CHC,L,2,4,,5-6,4,1.5,Thompson,Adam,Robertson,2:43,N,26615,0.91,-1,,2022
12,"Tuesday, Apr 19",TBR,A,CHC,W,6,5,,6-6,4,0.5,Fleming,Steele,Kittredge,3:09,N,26568,0.87,1,,2022
13,"Wednesday, Apr 20",TBR,A,CHC,W,8,2,6,7-6,3,0.5,Beeks,Stroman,,2:07,N,26167,0.95,2,,2022
14,"Friday, Apr 22",TBR,H,BOS,L,3,4,,7-7,3,2.0,Wacha,Kluber,Barnes,3:21,N,16902,1.09,-1,,2022
15,"Saturday, Apr 23",TBR,H,BOS,W-wo,3,2,10,8-7,3,2.0,Wisler,Robles,,3:05,N,19137,1.04,1,,2022
16,"Sunday, Apr 24",TBR,H,BOS,W,5,2,,9-7,3,1.0,McClanahan,Valdez,Thompson,2:38,D,20993,1.07,2,,2022
17,"Tuesday, Apr 26",TBR,H,SEA,L,4,8,,9-8,3,2.5,Gilbert,Fleming,,3:15,N,9257,1.02,-1,,2022
18,"Wednesday, Apr 27",TBR,H,SEA,W,3,2,,10-8,3,2.0,Rasmussen,Gonzales,Kittredge,2:41,N,7290,0.99,1,,2022
19,"Thursday, Apr 28",TBR,H,SEA,W,2,1,,11-8,3,2.0,Feyereisen,Flexen,Thompson,3:04,D,6749,1.07,2,,2022
20,"Friday, Apr 29",TBR,H,MIN,W,6,1,,12-8,3,2.0,Kluber,Bundy,,2:16,N,9928,1.09,3,,2022
21,"Saturday, Apr 30",TBR,H,MIN,L,1,9,,12-9,3,3.0,Stashak,McClanahan,,3:05,D,18846,1.14,-1,,2022
22,"Sunday, May 1",TBR,H,MIN,L,3,9,,12-10,3,4.0,Winder,Fleming,,2:53,D,14830,1.08,-2,,2022
23,"Monday, May 2",TBR,A,OAK,W,6,1,,13-10,3,4.0,Rasmussen,Jefferies,,2:37,N,2488,0.98,1,,2022
24,"Tuesday, May 3",TBR,A,OAK,W,10,7,10,14-10,3,4.0,Kittredge,Trivino,,3:21,N,2815,1.05,2,,2022
25,"Wednesday, May 4",TBR,A,OAK,W,3,0,,15-10,3,3.0,Feyereisen,Jackson,Kittredge,2:39,D,4838,1.06,3,,2022
26,"Thursday, May 5",TBR,A,SEA,W,4,3,,16-10,2,2.5,McClanahan,Ray,Raley,2:50,N,17027,1.11,4,,2022
27,"Friday, May 6",TBR,A,SEA,W,8,7,,17-10,2,2.0,Raley,Sewald,,3:54,N,26154,1.19,5,,2022
28,"Saturday, May 7",TBR,A,SEA,W,8,2,,18-10,2,1.5,Rasmussen,Gonzales,,3:01,N,31589,1.15,6,,2022
29,"Sunday, May 8",TBR,A,SEA,L-wo,1,2,10,18-11,2,2.0,Sewald,Wisler,,3:04,D,32501,1.19,-1,,2022
30,"Monday, May 9",TBR,A,LAA,L,3,11,,18-12,2,3.0,Syndergaard,Springs,,3:02,N,19537,1.24,-2,,2022
31,"Tuesday, May 10",TBR,A,LAA,L,0,12,,18-13,2,4.0,Detmers,Kluber,,2:19,N,39313,1.23,-3,,2022
32,"Wednesday, May 11",TBR,A,LAA,W,4,2,10,19-13,2,4.0,Feyereisen,Loup,Raley,3:17,D,21045,1.15,1,,2022
33,"Friday, May 13",TBR,H,TOR,W,5,2,,20-13,2,4.5,Kittredge,Gausman,Adam,2:49,N,10169,1.23,2,,2022
34,"Saturday, May 14",TBR,H,TOR,L,1,5,,20-14,2,4.5,Mayza,Thompson,,3:03,N,15195,1.18,-1,,2022
35,"Sunday, May 15",TBR,H,TOR,W,3,0,,21-14,2,4.5,Wisler,Manoah,Kittredge,2:47,D,20986,1.23,1,,2022
36,"Monday, May 16",TBR,H,DET,L,2,3,,21-15,2,5.5,Fulmer,Kittredge,Soto,2:43,N,11532,1.11,-1,,2022
