Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
91,"Friday, Jul 21",NYY,H,TBD,W,11,1,,50-41,1,up 1.5,Gooden,Yan,,3:09,N,39518,1.66,1,,2000
92,"Saturday, Jul 22",NYY,H,TBD,L,4,12,,50-42,1,up 1.0,Rupe,Cone,,3:26,D,47375,1.65,-1,,2000
93,"Sunday, Jul 23",NYY,H,TBD,W,5,1,,51-42,1,up 1.0,Neagle,Rekar,,2:25,D,45528,1.64,1,,2000
94,"Monday, Jul 24",NYY,A,BAL,W,4,3,,52-42,1,up 2.0,Clemens,Parrish,Rivera,3:14,N,47450,1.74,2,,2000
95,"Tuesday, Jul 25",NYY,A,BAL,W,19,1,,53-42,1,up 3.0,Pettitte,Erickson,,3:19,N,47874,1.71,3,,2000
96,"Wednesday, Jul 26",NYY,A,BAL,W,4,1,,54-42,1,up 3.0,Gooden,Ponson,Rivera,3:10,N,47691,1.64,4,,2000
97,"Thursday, Jul 27",NYY,A,MIN,L,3,9,,54-43,1,up 2.0,Redman,Cone,,2:59,N,16325,1.56,-1,,2000
98,"Friday, Jul 28",NYY,A,MIN,W,9,5,,55-43,1,up 2.5,Rivera,Guardado,,3:37,N,16823,1.65,1,,2000
99,"Saturday, Jul 29",NYY,A,MIN,L,2,6,,55-44,1,up 2.5,Milton,Mendoza,,3:08,N,31426,1.63,-1,,2000
100,"Sunday, Jul 30",NYY,A,MIN,W,7,4,,56-44,1,up 3.5,Pettitte,Mays,,3:23,D,19041,1.63,1,,2000
101,"Tuesday, Aug 1",NYY,H,KCR,W,5,4,,57-44,1,up 4.0,Nelson,Bottalico,Rivera,3:14,N,32649,1.55,2,,2000
102,"Wednesday, Aug 2",NYY,H,KCR,L,1,4,,57-45,1,up 3.0,Stein,Neagle,Bottalico,2:57,D,38993,1.45,-1,,2000
103,"Thursday, Aug 3",NYY,H,KCR,W-wo,3,2,,58-45,1,up 3.5,Rivera,Spradlin,,3:17,N,33829,1.51,1,,2000
104,"Friday, Aug 4",NYY,H,SEA,W,13,6,,59-45,1,up 3.5,Pettitte,Moyer,,3:35,N,46592,1.58,2,,2000
105,"Saturday, Aug 5",NYY,H,SEA,L &H,5,6,,59-46,1,up 3.5,Tomko,Gooden,Sasaki,3:13,D,55629,1.61,-1,,2000
106,"Sunday, Aug 6",NYY,H,SEA,L,1,11,,59-47,1,up 3.5,Abbott,Hernandez,,3:10,D,52720,1.67,-2,,2000
107,"Monday, Aug 7",NYY,H,SEA,L,5,8,,59-48,1,up 3.5,Halama,Neagle,,3:35,D,38421,1.64,-3,,2000
108,"Tuesday, Aug 8",NYY,H,OAK,W-wo,4,3,,60-48,1,up 4.5,Rivera,Isringhausen,,3:00,N,36357,1.75,1,,2000
109,"Wednesday, Aug 9",NYY,H,OAK,W,12,1,,61-48,1,up 4.5,Pettitte,Appier,,3:16,N,33466,1.71,2,,2000
110,"Thursday, Aug 10",NYY,H,OAK,W,12,6,,62-48,1,up 5.0,Cone,Mulder,,2:55,D,41011,1.59,3,,2000
111,"Friday, Aug 11",NYY,A,ANA,L,3,8,,62-49,1,up 4.0,Schoeneweis,Hernandez,,3:01,N,43169,1.42,-1,,2000
112,"Saturday, Aug 12",NYY,A,ANA,L,6,9,,62-50,1,up 4.0,Pote,Neagle,Hasegawa,3:18,N,43394,1.57,-2,,2000
113,"Sunday, Aug 13",NYY,A,ANA,W,4,1,,63-50,1,up 4.0,Clemens,Ortiz,Rivera,3:10,N,43411,1.6,1,,2000
114,"Monday, Aug 14",NYY,A,TEX,W,7,3,,64-50,1,up 4.0,Pettitte,Perisho,,2:59,N,36260,1.49,2,,2000
115,"Tuesday, Aug 15",NYY,A,TEX,W,10,2,,65-50,1,up 5.0,Cone,Davis,Gooden,3:00,N,35365,1.45,3,,2000
116,"Wednesday, Aug 16",NYY,A,TEX,L,0,5,,65-51,1,up 4.0,Sikorski,Hernandez,,2:35,N,34446,1.16,-1,,2000
117,"Thursday, Aug 17",NYY,H,ANA,W,6,1,,66-51,1,up 4.0,Neagle,Mercker,,3:07,N,35180,1.49,1,,2000
118,"Friday, Aug 18",NYY,H,ANA,L,8,9,11,66-52,1,up 3.0,Hasegawa,Stanton,,4:11,N,37503,1.45,-1,,2000
119,"Saturday, Aug 19",NYY,H,ANA,W,9,1,,67-52,1,up 3.0,Pettitte,Cooper,,2:31,D,49491,1.68,1,,2000
120,"Sunday, Aug 20",NYY,H,ANA,L,4,5,,67-53,1,up 3.0,Wise,Nelson,Hasegawa,3:31,D,50048,1.53,-1,,2000
121,"Monday, Aug 21",NYY,H,TEX,W,12,3,,68-53,1,up 3.0,Hernandez,Sikorski,,2:47,D,16310,1.59,1,2000-04-11 (Rain),2000
122,"Tuesday, Aug 22",NYY,H,TEX,L,4,5,,68-54,1,up 3.0,Crabtree,Neagle,Wetteland,2:54,N,39915,1.52,-1,,2000
123,"Wednesday, Aug 23",NYY,H,TEX,W-wo,10,9,,69-54,1,up 3.0,Rivera,Crabtree,,4:03,N,33081,1.67,1,,2000
124,"Thursday, Aug 24",NYY,H,TEX,W,8,7,,70-54,1,up 3.0,Pettitte,Perisho,Rivera,3:37,D,44578,1.65,2,,2000
125,"Friday, Aug 25",NYY,A,OAK,L,1,8,,70-55,1,up 3.0,Appier,Cone,,2:50,N,47773,1.67,-1,,2000
126,"Saturday, Aug 26",NYY,A,OAK,W,10,6,,71-55,1,up 3.0,Hernandez,Mulder,Rivera,3:29,D,43099,1.74,1,,2000
127,"Sunday, Aug 27",NYY,A,OAK,W,7,5,,72-55,1,up 4.0,Neagle,Mecir,Rivera,3:14,D,39348,1.65,2,,2000
128,"Monday, Aug 28",NYY,A,SEA,W,9,1,,73-55,1,up 5.0,Clemens,Abbott,,3:12,N,45077,1.3,3,,2000
129,"Tuesday, Aug 29",NYY,A,SEA,L,3,5,,73-56,1,up 4.0,Tomko,Pettitte,Sasaki,2:46,N,44105,1.14,-1,,2000
130,"Wednesday, Aug 30",NYY,A,SEA,W,5,4,,74-56,1,up 5.0,Cone,Sele,Rivera,4:08,N,44962,1.29,1,,2000
131,"Friday, Sep 1",NYY,H,MIN,W,4,2,,75-56,1,up 5.0,Hernandez,Radke,Rivera,2:52,N,38294,1.12,2,,2000
132,"Saturday, Sep 2",NYY,H,MIN,W,13,4,8,76-56,1,up 6.0,Neagle,Milton,Grimsley,3:05,D,47438,1.05,3,,2000
133,"Sunday, Sep 3",NYY,H,MIN,L,1,2,10,76-57,1,up 6.0,Guardado,Rivera,Hawkins,3:11,D,42365,0.7,-1,,2000
134,"Monday, Sep 4",NYY,A,KCR,W,4,3,,77-57,1,up 6.0,Pettitte,Suzuki,Rivera,3:08,N,21774,0.75,1,,2000
135,"Tuesday, Sep 5",NYY,A,KCR,W,10,5,,78-57,1,up 6.0,Gooden,Suppan,,3:14,N,15025,0.6,2,,2000
136,"Wednesday, Sep 6",NYY,A,KCR,L-wo,2,3,,78-58,1,up 6.0,Meadows,Stanton,,2:48,N,15637,0.48,-1,,2000
137,"Thursday, Sep 7",NYY,A,KCR,W,7,3,,79-58,1,up 6.0,Neagle,Bottalico,Rivera,2:51,N,20933,0.59,1,,2000
138,"Friday, Sep 8",NYY,A,BOS,W,4,0,,80-58,1,up 7.0,Clemens,Ohka,,3:15,N,33861,0.58,2,,2000
139,"Saturday, Sep 9",NYY,A,BOS,W,5,3,,81-58,1,up 8.0,Pettitte,Martinez,,3:08,D,33355,0.28,3,,2000
140,"Sunday, Sep 10",NYY,A,BOS,W,6,2,,82-58,1,up 8.5,Keisler,Schourek,Gooden,3:09,D,33062,0.15,4,,2000
141,"Monday, Sep 11",NYY,H,BOS,L,0,4,,82-59,1,up 8.0,Arrojo,Hernandez,Lowe,2:57,N,40326,0.09,-1,2000-06-12 (Rain),2000
142,"Tuesday, Sep 12",NYY,H,TOR,W,10,2,,83-59,1,up 8.0,Neagle,Hamilton,,2:55,N,30370,0.19,1,,2000
143,"Wednesday, Sep 13",NYY,H,TOR,W,3,2,,84-59,1,up 9.0,Clemens,Loaiza,Rivera,2:52,N,29083,0.07,2,,2000
144,"Thursday, Sep 14",NYY,H,TOR,L,2,3,11,84-60,1,up 8.0,Koch,Choate,Escobar,3:54,N,35040,0.02,-1,,2000
145,"Friday, Sep 15",NYY,H,CLE,L,1,11,,84-61,1,up 7.0,Burba,Cone,,3:10,N,48443,0.05,-2,,2000
146,"Saturday, Sep 16",NYY,H,CLE,W,6,3,,85-61,1,up 7.5,Hernandez,Bere,,3:02,D,55097,0.11,1,,2000
147,"Sunday, Sep 17",NYY,H,CLE,L,4,15,,85-62,1,up 7.5,Finley,Neagle,,3:12,D,50174,0.04,-1,,2000
148,"Monday, Sep 18",NYY,H,CLE,L,0,2,,85-63,1,up 7.0,Colon,Clemens,,3:09,N,31317,0.07,-2,,2000
149,"Tuesday, Sep 19",NYY,A,TOR,L,3,16,,85-64,1,up 6.0,Trachsel,Pettitte,,3:24,N,28908,0.12,-3,,2000
150,"Wednesday, Sep 20",NYY,A,TOR,L,2,7,,85-65,1,up 5.5,Loaiza,Cone,,2:59,N,28463,0.22,-4,,2000
151,"Thursday, Sep 21",NYY,A,TOR,L,1,3,,85-66,1,up 4.5,Wells,Hernandez,,2:34,N,30074,0.32,-5,,2000
152,"Friday, Sep 22",NYY,H,DET,L,6,9,,85-67,1,up 4.5,Nomo,Neagle,Jones,3:59,N,37092,0.45,-6,,2000
153,"Saturday, Sep 23",NYY,H,DET,W,13,8,,86-67,1,up 4.5,Nelson,Blair,Rivera,3:33,D,40029,0.39,1,,2000
154,"Sunday, Sep 24",NYY,H,DET,W,6,3,,87-67,1,up 5.5,Pettitte,Weaver,Rivera,3:00,D,41415,0.29,2,,2000
155,"Monday, Sep 25",NYY,H,DET,L,4,15,,87-68,1,up 5.5,Sparks,Gooden,,3:20,N,32701,0.03,-1,,2000
156,"Tuesday, Sep 26",NYY,A,TBD,L-wo,1,2,,87-69,1,up 5.5,Hernandez,Nelson,,2:41,N,19469,0.01,-2,,2000
157,"Wednesday, Sep 27",NYY,A,TBD,L,1,11,,87-70,1,up 4.5,Lidle,Neagle,,2:38,N,18863,0,-3,,2000
158,"Thursday, Sep 28",NYY,A,TBD,L,3,11,,87-71,1,up 3.5,Rekar,Clemens,,2:57,N,20961,0,-4,,2000
159,"Friday, Sep 29",NYY,A,BAL,L,2,13,,87-72,1,up 3.5,McElroy,Pettitte,,3:08,N,47674,0,-5,,2000
160,"Saturday, Sep 30",NYY,A,BAL,L,1,9,,87-73,1,up 2.5,Mussina,Cone,,2:55,N,48129,0,-6,,2000
161,"Sunday, Oct 1",NYY,A,BAL,L,3,7,,87-74,1,up 2.5,Mercedes,Hernandez,,3:16,D,47831,0,-7,,2000
1,"Monday, Apr 2",NYY,H,KCR,W,7,3,,1-0,1,Tied,Clemens,Suppan,,2:56,D,55814,1.01,1,,2001
2,"Wednesday, Apr 4",NYY,H,KCR,W,8,2,,2-0,1,up 0.5,Pettitte,Stein,,3:06,N,26499,1.07,2,,2001
3,"Thursday, Apr 5",NYY,H,KCR,W,1,0,,3-0,1,up 0.5,Mussina,Reichert,Rivera,2:16,D,26696,1.04,3,,2001
4,"Friday, Apr 6",NYY,H,TOR,L,4,13,,3-1,2,0.5,Loaiza,Parker,,2:56,N,29606,1.22,-1,,2001
5,"Saturday, Apr 7",NYY,H,TOR,L,2,3,,3-2,2,1.5,Michalak,Hernandez,Koch,3:36,D,30487,1.2,-2,,2001
6,"Sunday, Apr 8",NYY,H,TOR,W,16,5,,4-2,2,0.5,Clemens,Parris,,3:32,D,31970,1.17,1,,2001
7,"Monday, Apr 9",NYY,A,KCR,W,13,4,,5-2,2,0.5,Pettitte,Stein,,2:54,D,24411,1.06,2,,2001
8,"Tuesday, Apr 10",NYY,A,KCR,W,9,5,,6-2,2,0.5,Mendoza,Hernandez,,3:05,N,16338,1.11,3,,2001
9,"Wednesday, Apr 11",NYY,A,KCR,W,8,5,,7-2,1,up 0.5,Williams,Meadows,Rivera,3:42,D,19175,1.11,4,,2001
10,"Friday, Apr 13",NYY,A,BOS,L-wo,2,3,10,7-3,2,0.5,Lowe,Rivera,,3:16,N,33124,1.31,-1,,2001
11,"Saturday, Apr 14",NYY,A,BOS,W,3,2,,8-3,2,0.5,Stanton,Schourek,Rivera,3:08,D,33396,1.3,1,,2001
12,"Sunday, Apr 15",NYY,A,BOS,L,4,5,,8-4,2,0.5,Garces,Pettitte,Arrojo,3:17,D,32127,1.32,-1,,2001
13,"Monday, Apr 16",NYY,A,BOS,L,1,4,,8-5,3,1.0,Castillo,Mussina,Beck,2:38,D,33373,1.36,-2,,2001
14,"Tuesday, Apr 17",NYY,A,TOR,L,5,6,,8-6,3,2.0,Loaiza,Keisler,Koch,3:27,N,20019,1.24,-3,,2001
15,"Wednesday, Apr 18",NYY,A,TOR,L,2,7,,8-7,3,3.0,Michalak,Hernandez,,2:59,N,19770,1.27,-4,,2001
16,"Thursday, Apr 19",NYY,A,TOR,W,6,5,17,9-7,3,3.0,Choate,File,Mendoza,5:57,N,24684,1.22,1,,2001
17,"Friday, Apr 20",NYY,H,BOS,W,6,1,,10-7,3,2.0,Pettitte,Nomo,,2:39,N,54366,1.28,2,,2001
18,"Saturday, Apr 21",NYY,H,BOS,L,3,8,,10-8,3,3.0,Castillo,Mussina,,3:29,D,55483,1.31,-1,,2001
19,"Sunday, Apr 22",NYY,H,BOS,W-wo,4,3,10,11-8,3,2.0,Rivera,Lowe,,3:48,D,55278,1.25,1,,2001
20,"Tuesday, Apr 24",NYY,H,SEA,L,5,7,,11-9,3,3.0,Garcia,Stanton,Sasaki,2:50,N,29522,1.11,-1,,2001
21,"Wednesday, Apr 25",NYY,H,SEA,L,5,7,,11-10,3,3.0,Charlton,Pettitte,Sasaki,3:35,N,23684,1.06,-2,,2001
22,"Thursday, Apr 26",NYY,H,SEA,L,3,7,,11-11,3,4.0,Moyer,Mussina,Rhodes,3:39,N,30218,1.02,-3,,2001
23,"Friday, Apr 27",NYY,H,OAK,W,3,2,,12-11,3,4.0,Choate,Mulder,Rivera,3:12,N,35170,0.93,1,,2001
24,"Saturday, Apr 28",NYY,H,OAK,W,7,6,,13-11,3,3.0,Lilly,Hudson,Rivera,3:06,D,38422,1,2,,2001
25,"Sunday, Apr 29",NYY,H,OAK,W,3,1,,14-11,3,2.5,Clemens,Zito,Rivera,2:58,D,50572,1.08,3,,2001
26,"Monday, Apr 30",NYY,A,MIN,L,1,2,,14-12,3,2.5,Radke,Pettitte,,2:22,N,24629,1.16,-1,,2001
27,"Tuesday, May 1",NYY,A,MIN,W,4,0,,15-12,3,2.5,Mussina,Milton,,2:53,N,24505,1.14,1,,2001
28,"Wednesday, May 2",NYY,A,MIN,L,2,4,,15-13,3,2.5,Mays,Hernandez,Hawkins,3:01,N,36825,1.15,-1,,2001
29,"Thursday, May 3",NYY,A,BAL,W,7,5,,16-13,3,1.5,Mendoza,Paronto,Rivera,3:15,N,40218,1.16,1,,2001
30,"Friday, May 4",NYY,A,BAL,W,6,5,,17-13,3,1.5,Stanton,Paronto,Rivera,3:38,N,43133,1.25,2,,2001
31,"Saturday, May 5",NYY,A,BAL,W,5,2,,18-13,3,0.5,Pettitte,Roberts,Boehringer,2:59,D,47726,1.28,3,,2001
32,"Sunday, May 6",NYY,A,BAL,W,2,1,,19-13,3,0.5,Mussina,Trombley,Rivera,3:14,D,47740,1.32,4,,2001
33,"Tuesday, May 8",NYY,H,MIN,L,0,2,,19-14,3,1.5,Milton,Hernandez,,3:02,N,29326,1.32,-1,,2001
34,"Wednesday, May 9",NYY,H,MIN,W,2,0,,20-14,2,0.5,Clemens,Mays,Rivera,2:47,N,23280,1.28,1,,2001
35,"Thursday, May 10",NYY,H,MIN,L,4,5,10,20-15,2,0.5,Guardado,Rivera,Hawkins,3:08,N,29100,1.38,-1,,2001
36,"Friday, May 11",NYY,H,BAL,W,14,5,,21-15,1,up 0.5,Mussina,Roberts,Mendoza,3:03,N,40433,1.33,1,,2001
37,"Saturday, May 12",NYY,H,BAL,W,8,5,,22-15,1,up 0.5,Stanton,Towers,Rivera,3:03,D,48288,1.37,2,,2001
38,"Sunday, May 13",NYY,H,BAL,L,5,10,11,22-16,2,0.5,Ryan,Rivera,,4:05,D,39819,1.37,-1,,2001
39,"Tuesday, May 15",NYY,A,OAK,L-wo,2,3,12,22-17,2,1.5,Guthrie,Mendoza,,4:28,N,24351,1.3,-2,,2001
40,"Wednesday, May 16",NYY,A,OAK,L-wo,3,4,10,22-18,2,1.5,Guthrie,Boehringer,,3:29,N,43932,1.25,-3,,2001
41,"Thursday, May 17",NYY,A,OAK,L,3,8,,22-19,2,1.5,Bradford,Mussina,,3:31,D,31073,1.28,-4,,2001
42,"Friday, May 18",NYY,A,SEA,W,14,10,,23-19,2,1.5,Mendoza,Halama,,3:31,N,45794,1.2,1,,2001
43,"Saturday, May 19",NYY,A,SEA,W,2,1,10,24-19,2,0.5,Stanton,Sasaki,Rivera,3:20,D,45880,1.21,2,,2001
44,"Sunday, May 20",NYY,A,SEA,L,2,6,,24-20,2,1.5,Sele,Clemens,,2:50,D,45953,1.25,-1,,2001
45,"Wednesday, May 23",NYY,H,BOS,W,7,3,,25-20,2,0.5,Pettitte,Cone,,2:58,N,44108,1.52,1,,2001
46,"Thursday, May 24",NYY,H,BOS,W,2,1,,26-20,1,up 0.5,Mussina,Martinez,Rivera,2:33,D,55592,1.59,2,,2001
47,"Friday, May 25",NYY,A,CLE,L,4,6,,26-21,2,0.5,Rodriguez,Hernandez,Wickman,3:31,N,42455,1.42,-1,,2001
48,"Saturday, May 26",NYY,A,CLE,W,12,5,,27-21,1,up 0.5,Clemens,Sabathia,,3:34,D,42528,1.36,1,,2001
49,"Sunday, May 27",NYY,A,CLE,W,6,2,,28-21,1,up 0.5,Lilly,Colon,Rivera,3:15,D,42570,1.39,2,,2001
50,"Monday, May 28",NYY,A,BOS,W,4,3,,29-21,1,up 1.5,Pettitte,Schourek,Rivera,3:29,N,33125,1.68,3,,2001
51,"Wednesday, May 30",NYY,A,BOS,L,0,3,,29-22,1,up 0.5,Martinez,Mussina,Lowe,2:45,N,33711,1.69,-1,,2001
52,"Friday, Jun 1",NYY,H,CLE,L,4,7,6,29-23,2,1.0,Sabathia,Lilly,Rincon,2:29,N,42032,1.5,-2,,2001
53,"Saturday, Jun 2",NYY,H,CLE,W,9,4,,30-23,2,1.0,Clemens,Colon,Rivera,3:29,D,46618,1.47,1,,2001
54,"Sunday, Jun 3",NYY,H,CLE,L,3,4,,30-24,2,2.0,Nagy,Pettitte,Wickman,3:00,D,47300,1.51,-1,,2001
55,"Monday, Jun 4",NYY,H,BOS,W-wo,7,6,,31-24,2,1.0,Rivera,Beck,,3:21,N,41771,1.78,1,2001-05-22 (Rain),2001
56,"Tuesday, Jun 5",NYY,H,BAL,L,3,10,,31-25,2,2.0,Johnson,Mussina,,3:28,N,30605,1.53,-1,,2001
57,"Wednesday, Jun 6",NYY,H,BAL,W,7,4,,32-25,2,1.0,Stanton,Groom,Rivera,3:18,N,25137,1.52,1,,2001
58,"Thursday, Jun 7",NYY,H,BAL,W,4,0,,33-25,2,1.0,Clemens,Ponson,,2:39,N,30786,1.52,2,,2001
59,"Friday, Jun 8",NYY,H,ATL,W,7,4,,34-25,2,1.0,Pettitte,Glavine,Rivera,3:14,N,50090,1.35,3,,2001
60,"Saturday, Jun 9",NYY,H,ATL,L,6,10,,34-26,2,1.0,Cabrera,Choate,Rocker,3:25,D,55107,1.35,-1,,2001
61,"Sunday, Jun 10",NYY,H,ATL,L,1,4,,34-27,2,2.0,Maddux,Mussina,Rocker,2:54,N,41392,1.39,-2,,2001
62,"Tuesday, Jun 12",NYY,H,MON,L,1,2,12,34-28,2,3.0,Strickland,Mendoza,,4:01,N,30034,1.34,-3,,2001
63,"Wednesday, Jun 13",NYY,H,MON,W,9,3,,35-28,2,2.0,Clemens,Irabu,,2:51,N,24960,1.31,1,,2001
64,"Thursday, Jun 14",NYY,H,MON,W,9,6,,36-28,2,2.0,Keisler,Yoshii,Rivera,3:13,N,33306,1.35,2,,2001
65,"Friday, Jun 15",NYY,A,NYM,W,5,4,,37-28,2,2.0,Mendoza,Leiter,Rivera,3:12,N,54110,1.41,3,,2001
66,"Saturday, Jun 16",NYY,A,NYM,W,2,1,,38-28,2,1.0,Mussina,Appier,Rivera,3:15,D,54195,1.45,4,,2001
67,"Sunday, Jun 17",NYY,A,NYM,L,7,8,,38-29,2,2.0,Wendell,Almanzar,Benitez,3:54,N,54399,1.43,-1,,2001
68,"Monday, Jun 18",NYY,A,DET,W,10,1,,39-29,2,1.5,Clemens,Weaver,,3:03,N,29365,1.47,1,,2001
69,"Tuesday, Jun 19",NYY,A,DET,L,1,7,,39-30,2,2.5,Sparks,Keisler,,2:20,N,24171,1.5,-1,,2001
70,"Wednesday, Jun 20",NYY,A,DET,L,2,5,,39-31,2,3.5,Holt,Hernández,Anderson,3:18,N,23618,1.52,-2,,2001
71,"Friday, Jun 22",NYY,A,TBD,W,6,3,,40-31,2,3.0,Mussina,Lopez,Rivera,3:17,N,24718,1.49,1,,2001
72,"Saturday, Jun 23",NYY,A,TBD,W,2,1,,41-31,2,2.0,Clemens,Wallace,Rivera,3:04,D,27816,1.5,2,,2001
73,"Sunday, Jun 24",NYY,A,TBD,L,4,5,,41-32,2,2.0,Phelps,Stanton,,2:56,D,27999,1.49,-1,,2001
74,"Monday, Jun 25",NYY,H,CLE,W,8,7,,42-32,2,2.0,Witasick,Rincon,Rivera,3:22,N,40852,1.67,1,,2001
75,"Tuesday, Jun 26",NYY,H,CLE,L,3,5,,42-33,2,3.0,Nagy,Hernández,Rocker,3:24,N,40346,1.74,-1,,2001
76,"Wednesday, Jun 27",NYY,H,CLE,W,15,5,,43-33,2,2.0,Mussina,Sabathia,,3:30,D,45539,1.73,1,,2001
77,"Friday, Jun 29",NYY,H,TBD,W,7,5,,44-33,2,0.5,Clemens,Rekar,Rivera,2:50,N,38416,1.54,2,,2001
78,"Saturday, Jun 30",NYY,H,TBD,W,5,4,,45-33,2,0.5,Stanton,Creek,Rivera,2:55,D,42544,1.49,3,,2001
79,"Sunday, Jul 1",NYY,H,TBD,W,6,1,,46-33,2,0.5,Pettitte,Sturtze,,2:25,D,41983,1.52,4,,2001
80,"Monday, Jul 2",NYY,H,TBD,W,7,1,,47-33,2,0.5,Mussina,Lopez,,2:41,D,43029,1.46,5,,2001
81,"Tuesday, Jul 3",NYY,A,BAL,W,10,6,,48-33,1,up 0.5,Mendoza,Mercedes,,3:09,N,47702,1.64,6,,2001
82,"Wednesday, Jul 4",NYY,A,BAL,W,4,3,,49-33,1,up 0.5,Clemens,Maduro,Rivera,3:07,D,47355,1.5,7,,2001
83,"Thursday, Jul 5",NYY,A,BAL,W,6,3,,50-33,1,up 0.5,Lilly,Towers,Rivera,3:19,N,44635,1.44,8,,2001
84,"Friday, Jul 6",NYY,H,NYM,W,8,3,,51-33,1,up 1.5,Pettitte,Leiter,Mendoza,2:37,N,55534,1.24,9,,2001
85,"Saturday, Jul 7",NYY,H,NYM,L,0,3,10,51-34,1,up 0.5,Franco,Rivera,Benitez,3:40,D,55589,1.22,-1,,2001
86,"Sunday, Jul 8",NYY,H,NYM,W,4,1,,52-34,1,up 1.5,Mendoza,Wendell,Rivera,2:58,N,55528,1.36,1,,2001
87,"Thursday, Jul 12",NYY,A,FLA,L,3,9,,52-35,1,up 1.5,Burnett,Mussina,,2:58,N,32629,1.25,-1,,2001
88,"Friday, Jul 13",NYY,A,FLA,L,1,11,,52-36,1,up 0.5,Smith,Lilly,,2:49,N,44313,1.34,-2,,2001
89,"Saturday, Jul 14",NYY,A,FLA,W,5,4,10,53-36,1,up 1.5,Rivera,Alfonseca,Mendoza,3:26,D,39583,1.49,1,,2001
90,"Sunday, Jul 15",NYY,A,PHI,L,3,9,,53-37,1,up 0.5,Person,Pettitte,,3:05,D,59470,1.37,-1,,2001
91,"Monday, Jul 16",NYY,A,PHI,W,6,3,13,54-37,1,up 0.5,Stanton,Telemaco,Rivera,4:19,N,46446,1.46,1,,2001
92,"Tuesday, Jul 17",NYY,A,PHI,W,4,1,12,55-37,1,up 1.5,Choate,Gomes,Rivera,4:12,N,47529,1.42,2,,2001
93,"Wednesday, Jul 18 (1)",NYY,A,DET,W,8,5,,56-37,1,up 1.0,Clemens,Sparks,Rivera,2:49,D,14800,1.23,3,2001-06-21 (Rain),2001
94,"Wednesday, Jul 18 (2)",NYY,A,DET,L,4,12,,56-38,1,up 1.0,Santos,Lilly,,3:11,N,33216,1.2,-1,,2001
95,"Thursday, Jul 19",NYY,A,DET,L,2,11,,56-39,1,up 1.0,Lima,Pettitte,,2:38,N,35320,1.33,-2,,2001
96,"Friday, Jul 20",NYY,H,TOR,L,4,10,,56-40,1,Tied,Loaiza,Jodie,,3:23,N,46634,1.5,-3,,2001
97,"Saturday, Jul 21",NYY,H,TOR,L,3,5,,56-41,1,Tied,Quantrill,Rivera,Koch,3:28,D,55264,1.61,-4,,2001
98,"Sunday, Jul 22",NYY,H,TOR,W,7,3,,57-41,1,up 1.0,Mussina,Carpenter,,2:59,D,51132,1.71,1,,2001
99,"Monday, Jul 23",NYY,H,TOR,W,7,2,,58-41,1,up 1.5,Clemens,Parris,,2:36,N,38573,1.61,2,,2001
100,"Tuesday, Jul 24",NYY,H,DET,W,6,5,,59-41,1,up 1.5,Pettitte,Sparks,Rivera,2:58,N,34519,1.46,3,,2001
101,"Wednesday, Jul 25",NYY,H,DET,W,4,2,,60-41,1,up 2.5,Witasick,Lima,Rivera,2:40,N,34480,1.42,4,,2001
102,"Thursday, Jul 26",NYY,H,DET,W,14,8,,61-41,1,up 2.5,Mendoza,Holt,,3:13,D,45221,1.28,5,,2001
103,"Friday, Jul 27",NYY,A,TOR,W,9,1,,62-41,1,up 2.5,Mussina,Carpenter,,2:46,N,36666,1.22,6,,2001
104,"Saturday, Jul 28",NYY,A,TOR,W,12,1,,63-41,1,up 3.5,Clemens,Escobar,,3:00,D,44105,1.11,7,,2001
105,"Sunday, Jul 29",NYY,A,TOR,W,9,3,,64-41,1,up 3.5,Pettitte,Hamilton,,2:58,D,40149,0.92,8,,2001
106,"Tuesday, Jul 31",NYY,H,TEX,L,2,6,,64-42,1,up 3.5,Oliver,Lilly,Zimmerman,3:02,N,45978,0.82,-1,,2001
107,"Wednesday, Aug 1",NYY,H,TEX,W,9,7,,65-42,1,up 4.5,Hitchcock,Bell,Rivera,3:05,N,41714,0.89,1,,2001
108,"Thursday, Aug 2",NYY,H,TEX,L,2,12,,65-43,1,up 4.5,Myette,Mussina,,3:07,D,52169,0.75,-1,,2001
109,"Friday, Aug 3",NYY,H,ANA,W,4,2,,66-43,1,up 5.0,Pettitte,Washburn,Rivera,2:57,N,40490,0.91,1,,2001
110,"Saturday, Aug 4",NYY,H,ANA,W,5,4,,67-43,1,up 4.5,Rivera,Levine,,2:56,D,46416,0.79,2,,2001
111,"Sunday, Aug 5",NYY,H,ANA,L,3,4,,67-44,1,up 3.5,Ortiz,Mendoza,Percival,3:28,D,48978,0.77,-1,,2001
112,"Monday, Aug 6",NYY,H,ANA,L,1,3,,67-45,1,up 2.5,Pote,Hitchcock,Percival,2:41,D,40232,1,-2,,2001
113,"Tuesday, Aug 7",NYY,A,TBD,L,2,3,,67-46,1,up 2.5,Sturtze,Mussina,Yan,2:38,N,22429,1.13,-3,,2001
114,"Wednesday, Aug 8",NYY,A,TBD,W,16,1,,68-46,1,up 3.5,Pettitte,Bierbrodt,,3:33,N,18830,1.23,1,,2001
