Gm,Date,Tm,H_A,Opp,Result,R,RA,Inn,Record,Rank,GB,Win,Loss,Save,Time,D.N,Attendance,cLI,Streak,Orig_Scheduled,Year
97,"Saturday, Jul 24",ATL,A,FLA,W,10,5,,57-40,1,up 6.0,Chavez,Mariñez,,3:01,N,30245,1.62,1,,2010
98,"Sunday, Jul 25",ATL,A,FLA,L-wo,4,5,11,57-41,1,up 5.0,Sosa,Chavez,,3:22,D,17321,1.44,-1,,2010
99,"Tuesday, Jul 27",ATL,A,WSN,L,0,3,,57-42,1,up 3.5,Batista,Hanson,Capps,2:24,N,40043,1.5,-2,,2010
100,"Wednesday, Jul 28",ATL,A,WSN,W,3,1,,58-42,1,up 3.5,Hudson,Hernández,Wagner,2:55,N,24263,1.67,1,,2010
101,"Thursday, Jul 29",ATL,A,WSN,L,3,5,,58-43,1,up 2.5,Olsen,Lowe,Capps,2:33,D,30263,1.57,-1,,2010
102,"Friday, Jul 30",ATL,A,CIN,W,6,4,10,59-43,1,up 3.5,Chavez,Cordero,Wagner,3:46,N,40373,1.79,1,,2010
103,"Saturday, Jul 31",ATL,A,CIN,L,2,5,,59-44,1,up 3.5,Arroyo,Jurrjens,Cordero,2:53,D,41611,1.64,-1,,2010
104,"Sunday, Aug 1",ATL,A,CIN,L,1,2,,59-45,1,up 2.5,Volquez,Hanson,Cordero,2:48,D,40871,1.82,-2,,2010
105,"Monday, Aug 2",ATL,H,NYM,W,4,1,,60-45,1,up 3.0,Hudson,Santana,Wagner,3:00,N,33030,2.05,1,,2010
106,"Tuesday, Aug 3",ATL,H,NYM,L,2,3,,60-46,1,up 2.0,Acosta,Wagner,Rodriguez,2:53,N,26578,1.87,-1,,2010
107,"Wednesday, Aug 4",ATL,H,NYM,W,8,3,,61-46,1,up 2.0,Dunn,Pelfrey,,3:05,N,28536,2.04,1,,2010
108,"Thursday, Aug 5",ATL,H,SFG,W,3,2,,62-46,1,up 2.0,Jurrjens,Lincecum,Wagner,2:37,N,24538,1.96,2,,2010
109,"Friday, Aug 6",ATL,H,SFG,L,2,3,11,62-47,1,up 1.0,Lopez,Moylan,Wilson,3:12,N,42178,1.97,-1,,2010
110,"Saturday, Aug 7",ATL,H,SFG,W,3,0,,63-47,1,up 2.0,Hudson,Cain,Wagner,2:23,N,47305,2.14,1,,2010
111,"Sunday, Aug 8",ATL,H,SFG,W,6,3,,64-47,1,up 2.0,Lowe,Sanchez,Saito,2:59,D,33865,2.01,2,,2010
112,"Monday, Aug 9",ATL,A,HOU,L,4,10,,64-48,1,up 1.5,Byrdak,Farnsworth,,2:53,N,34684,1.74,-1,,2010
113,"Tuesday, Aug 10",ATL,A,HOU,W,4,2,,65-48,1,up 2.5,Venters,Lindstrom,Wagner,2:47,N,34155,1.84,1,,2010
114,"Wednesday, Aug 11",ATL,A,HOU,W,8,2,10,66-48,1,up 2.5,Wagner,Lyon,,3:01,D,31352,1.64,2,,2010
115,"Friday, Aug 13",ATL,H,LAD,W,1,0,,67-48,1,up 3.0,Hudson,Kuroda,Wagner,2:31,N,38602,1.83,3,,2010
116,"Saturday, Aug 14",ATL,H,LAD,L,1,2,,67-49,1,up 2.0,Lilly,Lowe,Kuo,3:07,N,49267,1.62,-1,,2010
117,"Sunday, Aug 15",ATL,H,LAD,W,13,1,,68-49,1,up 2.0,Jurrjens,Padilla,,2:59,D,28105,1.75,1,,2010
118,"Monday, Aug 16",ATL,H,LAD,W-wo,4,3,,69-49,1,up 2.5,Moylan,Kuo,,3:13,N,20414,1.78,2,,2010
119,"Tuesday, Aug 17",ATL,H,WSN,W,10,2,,70-49,1,up 2.5,Minor,Olsen,,3:04,N,16911,1.58,3,,2010
120,"Wednesday, Aug 18",ATL,H,WSN,W-wo,3,2,,71-49,1,up 2.5,Wagner,Burnett,,2:43,N,18105,1.51,4,,2010
121,"Thursday, Aug 19",ATL,H,WSN,L,2,6,,71-50,1,up 2.5,Lannan,Lowe,,3:00,D,15593,1.42,-1,,2010
122,"Friday, Aug 20",ATL,A,CHC,W,5,3,,72-50,1,up 2.5,Moylan,Marmol,Wagner,2:35,D,39345,1.54,1,,2010
123,"Saturday, Aug 21",ATL,A,CHC,L,4,5,,72-51,1,up 2.5,Gorzelanny,Hanson,Marmol,2:59,D,41099,1.43,-1,,2010
124,"Sunday, Aug 22",ATL,A,CHC,W,16,5,,73-51,1,up 2.5,Minor,Wells,,2:54,D,37518,1.51,1,,2010
125,"Monday, Aug 23",ATL,A,COL,L,4,5,,73-52,1,up 2.5,Betancourt,Venters,Street,2:50,N,34172,1.46,-1,,2010
126,"Tuesday, Aug 24",ATL,A,COL,L,2,5,,73-53,1,up 2.5,De La Rosa,Lowe,Street,2:35,N,34485,1.6,-2,,2010
127,"Wednesday, Aug 25",ATL,A,COL,L,10,12,,73-54,1,up 2.5,Belisle,Venters,,3:22,D,27675,1.66,-3,,2010
128,"Friday, Aug 27",ATL,H,FLA,L,1,7,,73-55,1,up 2.0,Volstad,Hanson,,2:31,N,29722,1.67,-4,,2010
129,"Saturday, Aug 28",ATL,H,FLA,W,12,3,,74-55,1,up 2.0,Hudson,Nolasco,,2:51,N,43846,2.07,1,,2010
130,"Sunday, Aug 29",ATL,H,FLA,W-wo,7,6,,75-55,1,up 2.0,Saito,Oviedo,,3:15,D,38170,1.76,2,,2010
131,"Monday, Aug 30",ATL,H,NYM,W,9,3,,76-55,1,up 3.0,Jurrjens,Misch,,3:12,N,18842,1.72,3,,2010
132,"Tuesday, Aug 31",ATL,H,NYM,W,9,2,,77-55,1,up 3.0,Minor,Niese,,2:47,N,18430,1.34,4,,2010
133,"Wednesday, Sep 1",ATL,H,NYM,W,4,1,,78-55,1,up 3.0,Hanson,Pelfrey,Wagner,2:31,N,19938,1.16,5,,2010
134,"Thursday, Sep 2",ATL,H,NYM,L,2,4,,78-56,1,up 2.0,Santana,Hudson,Takahashi,2:46,N,24895,1.1,-1,,2010
135,"Friday, Sep 3",ATL,A,FLA,L,1,6,,78-57,1,up 1.0,Miller,Kawakami,,2:50,N,19226,1.37,-2,,2010
136,"Saturday, Sep 4",ATL,A,FLA,W,2,0,,79-57,1,up 1.0,Jurrjens,Johnson,Wagner,2:49,N,23912,1.51,1,,2010
137,"Sunday, Sep 5",ATL,A,FLA,L-wo,6,7,10,79-58,1,up 1.0,Badenhop,O'Flaherty,,3:25,D,19504,1.32,-1,,2010
138,"Monday, Sep 6",ATL,A,PIT,L,1,3,,79-59,1,up 0.5,Burres,Hanson,Hanrahan,2:42,D,15330,1.59,-2,,2010
139,"Tuesday, Sep 7",ATL,A,PIT,L,0,5,,79-60,2,0.5,McDonald,Hudson,,2:24,N,11070,1.95,-3,,2010
140,"Wednesday, Sep 8",ATL,A,PIT,W,9,3,,80-60,2,0.5,Lowe,Duke,,3:10,N,13113,2.5,1,,2010
141,"Thursday, Sep 9",ATL,H,STL,L,4,11,,80-61,2,1.0,Wainwright,Jurrjens,,2:44,N,20776,2.3,-1,,2010
142,"Friday, Sep 10",ATL,H,STL,W,8,6,,81-61,2,1.0,Moylan,Carpenter,Wagner,3:04,N,40656,2.77,1,,2010
143,"Saturday, Sep 11",ATL,H,STL,W-wo,6,3,12,82-61,1,Tied,Kimbrel,Boggs,,4:01,D,51078,2.76,2,,2010
144,"Sunday, Sep 12",ATL,H,STL,L,3,7,,82-62,2,1.0,Lohse,Hudson,,3:15,N,27156,2.4,-1,,2010
145,"Monday, Sep 13",ATL,H,WSN,W,4,0,,83-62,2,1.0,Lowe,Maya,,2:13,N,18647,2.9,1,,2010
146,"Tuesday, Sep 14",ATL,H,WSN,L,0,6,,83-63,2,2.0,Hernández,Jurrjens,,2:39,N,26954,2.6,-1,,2010
147,"Wednesday, Sep 15",ATL,H,WSN,L,2,4,,83-64,2,3.0,Lannan,Minor,Storen,2:53,D,19237,2.89,-2,,2010
148,"Friday, Sep 17",ATL,A,NYM,W,6,4,,84-64,2,3.0,Hanson,Niese,Wagner,2:36,N,28002,3.32,1,,2010
149,"Saturday, Sep 18",ATL,A,NYM,W,4,2,,85-64,2,3.0,Hudson,Gee,Wagner,2:28,D,33051,2.93,2,,2010
150,"Sunday, Sep 19",ATL,A,NYM,W,6,3,,86-64,2,3.0,Lowe,Dickey,Kimbrel,2:57,D,33612,2.61,3,,2010
151,"Monday, Sep 20",ATL,A,PHI,L,1,3,,86-65,2,4.0,Hamels,Beachy,Lidge,2:45,N,45256,2.05,-1,,2010
152,"Tuesday, Sep 21",ATL,A,PHI,L,3,5,,86-66,2,5.0,Halladay,Minor,Lidge,3:00,N,45264,2.42,-2,,2010
153,"Wednesday, Sep 22",ATL,A,PHI,L,0,1,,86-67,2,6.0,Madson,Venters,Lidge,2:47,N,45310,3.23,-3,,2010
154,"Friday, Sep 24",ATL,A,WSN,L,3,8,,86-68,2,7.0,Zimmermann,Hudson,,3:08,N,22515,3.6,-4,,2010
155,"Saturday, Sep 25",ATL,A,WSN,W,5,0,,87-68,2,6.0,Lowe,Maya,,3:04,D,23824,4.42,1,,2010
156,"Sunday, Sep 26",ATL,A,WSN,L,2,4,,87-69,2,6.0,Burnett,Farnsworth,Storen,2:55,D,21625,4.42,-1,,2010
157,"Monday, Sep 27",ATL,H,FLA,W-wo,2,1,11,88-69,2,6.0,Dunn,Veras,,3:17,N,26338,5.06,1,,2010
158,"Tuesday, Sep 28",ATL,H,FLA,W,3,2,,89-69,2,5.0,Kimbrel,Sanchez,Wagner,2:44,N,36155,4.32,2,,2010
159,"Wednesday, Sep 29",ATL,H,FLA,W,5,1,,90-69,2,5.0,Lowe,Miller,,2:52,D,36390,2.72,3,,2010
160,"Friday, Oct 1",ATL,H,PHI,L,5,11,,90-70,2,6.0,Kendrick,Beachy,,3:35,N,51139,1.42,-1,,2010
161,"Saturday, Oct 2",ATL,H,PHI,L,0,7,,90-71,2,7.0,Bastardo,Venters,,3:26,D,54296,4.39,-2,,2010
162,"Sunday, Oct 3",ATL,H,PHI,W,8,7,,91-71,2,6.0,Hudson,Báez,Wagner,2:54,D,52613,10.11,1,,2010
1,"Thursday, Mar 31",ATL,A,WSN,W,2,0,,1-0,1,up 0.5,Lowe,Hernández,Kimbrel,2:32,D,39055,1.1,1,,2011
2,"Saturday, Apr 2",ATL,A,WSN,L,3,6,,1-1,2,1.0,Lannan,Hanson,Burnett,2:56,D,21941,1.14,-1,,2011
3,"Sunday, Apr 3",ATL,A,WSN,W,11,2,,2-1,2,1.0,Hudson,Zimmermann,,2:47,D,22210,1.14,1,,2011
4,"Monday, Apr 4",ATL,A,MIL,W,2,1,,3-1,2,0.5,Moylan,Saito,Kimbrel,2:49,D,46017,1.06,2,,2011
5,"Tuesday, Apr 5",ATL,A,MIL,L,0,1,,3-2,3,0.5,Gallardo,Lowe,,2:21,N,24117,1.09,-1,,2011
6,"Wednesday, Apr 6",ATL,A,MIL,L,4,5,,3-3,4,1.5,Estrada,Minor,Axford,2:36,N,23420,1.04,-2,,2011
7,"Thursday, Apr 7",ATL,A,MIL,L,2,4,,3-4,4,2.5,Marcum,Hanson,Axford,2:50,D,24645,0.99,-3,,2011
8,"Friday, Apr 8",ATL,H,PHI,W,6,3,,4-4,3,1.5,Hudson,Lee,Kimbrel,2:46,N,51331,1.07,1,,2011
9,"Saturday, Apr 9",ATL,H,PHI,L,2,10,,4-5,4,2.5,Oswalt,Beachy,,2:44,D,36256,1.2,-1,,2011
10,"Sunday, Apr 10",ATL,H,PHI,L,0,3,,4-6,5,3.5,Hamels,Lowe,Contreras,2:20,D,43796,1.05,-2,,2011
11,"Tuesday, Apr 12",ATL,H,FLA,W,5,0,,5-6,4,2.5,Hanson,Volstad,,2:33,N,13865,0.94,1,,2011
12,"Wednesday, Apr 13",ATL,H,FLA,L,1,5,,5-7,4,3.5,Johnson,Hudson,,2:20,N,14351,1,-1,,2011
13,"Thursday, Apr 14",ATL,H,FLA,L,5,6,,5-8,4,4.5,Sanches,O'Flaherty,Oviedo,3:09,N,16495,1,-2,,2011
14,"Saturday, Apr 16 (1)",ATL,H,NYM,W,4,2,,6-8,3,3.0,Lowe,Carrasco,Kimbrel,2:47,D,NA,0.88,1,2011-04-15 (Rain),2011
15,"Saturday, Apr 16 (2)",ATL,H,NYM,W,4,0,,7-8,3,3.0,Jurrjens,Pelfrey,,2:29,N,31383,0.9,2,,2011
16,"Sunday, Apr 17",ATL,H,NYM,L,2,3,,7-9,4,4.0,Gee,Hanson,Rodriguez,2:52,D,29625,0.97,-1,,2011
17,"Monday, Apr 18",ATL,A,LAD,L,2,4,,7-10,4,4.0,Lilly,Hudson,,2:52,N,28292,0.84,-2,,2011
18,"Tuesday, Apr 19",ATL,A,LAD,W,10,1,,8-10,4,3.0,Beachy,Kuroda,,3:19,N,41596,0.8,1,,2011
19,"Wednesday, Apr 20",ATL,A,LAD,L,1,6,,8-11,4,4.0,Garland,Lowe,,2:17,N,29473,0.85,-1,,2011
20,"Thursday, Apr 21",ATL,A,LAD,L-wo,3,5,12,8-12,4,5.0,Guerrier,Martinez,,3:52,D,30711,0.79,-2,,2011
21,"Friday, Apr 22",ATL,A,SFG,W,4,1,,9-12,4,5.0,Hanson,Bumgarner,Kimbrel,2:42,N,42404,0.76,1,,2011
22,"Saturday, Apr 23",ATL,A,SFG,W,5,2,,10-12,4,5.0,Hudson,Lincecum,Kimbrel,2:41,D,42395,0.78,2,,2011
23,"Sunday, Apr 24",ATL,A,SFG,W,9,6,10,11-12,4,5.0,O'Flaherty,Wilson,Venters,3:26,D,42295,0.88,3,,2011
24,"Monday, Apr 25",ATL,A,SDP,L-wo,3,5,13,11-13,4,5.0,Luebke,Martinez,,3:36,N,18288,0.87,-1,,2011
25,"Tuesday, Apr 26",ATL,A,SDP,W,8,2,,12-13,3,4.5,Jurrjens,Harang,,2:24,N,20492,0.87,1,,2011
26,"Wednesday, Apr 27",ATL,A,SDP,W,7,0,,13-13,3,4.0,Hanson,Latos,,2:34,D,20026,0.91,2,,2011
27,"Friday, Apr 29",ATL,H,STL,L,3,5,11,13-14,3,5.0,Sanchez,Gearrin,Miller,3:29,N,40279,1.02,-1,,2011
28,"Saturday, Apr 30",ATL,H,STL,L,2,3,,13-15,3,6.0,Batista,Kimbrel,Salas,2:54,D,30546,0.91,-2,,2011
29,"Sunday, May 1",ATL,H,STL,W-wo,6,5,,14-15,3,5.0,Venters,Franklin,,2:55,D,34129,0.89,1,,2011
30,"Monday, May 2",ATL,H,MIL,W,6,2,,15-15,3,4.5,Jurrjens,Gallardo,,2:37,N,14126,0.94,2,,2011
31,"Wednesday, May 4 (1)",ATL,H,MIL,W,8,3,,16-15,3,4.5,Hanson,Estrada,,3:14,D,NA,0.98,3,2011-05-03 (Rain),2011
32,"Wednesday, May 4 (2)",ATL,H,MIL,W,8,0,,17-15,3,4.5,Hudson,Greinke,,2:43,N,15543,1.04,4,,2011
33,"Thursday, May 5",ATL,H,MIL,W,2,1,,18-15,3,4.5,Venters,Loe,Kimbrel,2:39,N,15307,1.01,5,,2011
34,"Friday, May 6",ATL,A,PHI,W,5,0,,19-15,3,3.5,Lowe,Lee,,2:40,N,45495,1.32,6,,2011
35,"Saturday, May 7",ATL,A,PHI,L,0,3,,19-16,3,4.5,Kendrick,Teheran,Madson,2:44,N,45609,1.43,-1,,2011
36,"Sunday, May 8",ATL,A,PHI,W,5,2,,20-16,3,3.5,Jurrjens,Hamels,Kimbrel,2:53,N,45619,1.34,1,,2011
37,"Tuesday, May 10",ATL,H,WSN,L,6,7,,20-17,3,4.0,Marquis,Hudson,Storen,2:39,N,16143,1.32,-1,,2011
38,"Wednesday, May 11",ATL,H,WSN,L,3,7,11,20-18,3,5.0,Storen,Linebrink,,3:32,N,16692,1.21,-2,,2011
39,"Thursday, May 12",ATL,H,WSN,W-wo,6,5,10,21-18,3,4.5,Kimbrel,Slaten,,3:04,N,19758,1.18,1,,2011
40,"Friday, May 13",ATL,H,PHI,L,4,5,,21-19,3,5.5,Bastardo,O'Flaherty,Madson,3:04,N,36168,1.35,-1,,2011
41,"Saturday, May 14",ATL,H,PHI,W,5,3,,22-19,3,4.5,Jurrjens,Blanton,Kimbrel,2:39,D,35238,1.25,1,,2011
42,"Sunday, May 15",ATL,H,PHI,W,3,2,,23-19,3,3.5,Venters,Halladay,Kimbrel,2:38,D,42117,1.34,2,,2011
43,"Monday, May 16",ATL,H,HOU,W,3,2,,24-19,3,2.5,Hanson,Abad,Kimbrel,2:44,N,17416,1.17,3,,2011
44,"Tuesday, May 17",ATL,H,HOU,W-wo,3,1,11,25-19,3,1.5,Gearrin,Fulchino,,3:09,D,21085,1.22,4,,2011
45,"Wednesday, May 18",ATL,A,ARI,L-wo,4,5,11,25-20,3,2.5,Heilman,Kimbrel,,3:19,N,19773,1.29,-1,,2011
46,"Thursday, May 19",ATL,A,ARI,L,1,2,,25-21,3,2.5,Collmenter,Jurrjens,Putz,2:19,N,23413,1.24,-2,,2011
47,"Friday, May 20",ATL,A,LAA,L,0,9,,25-22,3,3.5,Santana,Hudson,,2:28,N,40211,1.21,-3,,2011
48,"Saturday, May 21",ATL,A,LAA,W,5,4,12,26-22,3,3.5,Proctor,Bell,Kimbrel,3:57,N,43511,1.14,1,,2011
49,"Sunday, May 22",ATL,A,LAA,L,1,4,,26-23,3,3.5,Chatwood,Lowe,Walden,2:37,D,40098,1.21,-1,,2011
50,"Tuesday, May 24",ATL,A,PIT,W,2,0,,27-23,3,3.0,Jurrjens,Morton,Kimbrel,2:33,N,16873,1.15,1,,2011
51,"Wednesday, May 25",ATL,A,PIT,W,4,2,11,28-23,3,3.0,Sherrill,Karstens,Kimbrel,3:16,D,21497,1.33,2,,2011
52,"Friday, May 27",ATL,H,CIN,L,1,5,,28-24,3,4.5,Leake,Hanson,,3:27,N,30701,1.29,-1,,2011
53,"Saturday, May 28",ATL,H,CIN,W-wo,7,6,12,29-24,3,4.5,Linebrink,Fisher,,4:03,N,36615,1.24,1,,2011
54,"Sunday, May 29",ATL,H,CIN,W,2,1,,30-24,3,3.5,Jurrjens,Cueto,Kimbrel,2:29,N,36392,1.36,2,,2011
55,"Monday, May 30",ATL,H,SDP,L,2,3,10,30-25,3,4.5,Qualls,Sherrill,Bell,3:12,D,25832,1.24,-1,,2011
56,"Tuesday, May 31",ATL,H,SDP,L,4,5,,30-26,3,4.5,Latos,Minor,Bell,3:12,N,18782,1.23,-2,,2011
57,"Wednesday, Jun 1",ATL,H,SDP,W,4,3,,31-26,3,3.5,Hanson,Richard,Kimbrel,2:52,N,21452,1.21,1,,2011
58,"Friday, Jun 3",ATL,A,NYM,W,6,3,,32-26,3,2.5,Venters,Rodriguez,Kimbrel,2:35,N,28301,1.41,2,,2011
59,"Saturday, Jun 4",ATL,A,NYM,L,0,5,,32-27,3,2.5,Gee,Jurrjens,,2:19,N,28114,1.45,-1,,2011
60,"Sunday, Jun 5",ATL,A,NYM,L,4,6,,32-28,3,3.5,Dickey,Hudson,,2:42,N,21015,1.42,-2,,2011
61,"Tuesday, Jun 7",ATL,A,FLA,W,1,0,,33-28,2,3.0,Hanson,Hand,Kimbrel,2:41,N,13302,1.52,1,,2011
62,"Wednesday, Jun 8",ATL,A,FLA,W,3,2,10,34-28,2,3.0,Kimbrel,Dunn,Linebrink,3:14,N,14626,1.54,2,,2011
63,"Thursday, Jun 9",ATL,A,FLA,W,3,2,,35-28,2,2.0,Jurrjens,Volstad,Venters,2:46,N,16613,1.62,3,,2011
64,"Friday, Jun 10",ATL,A,HOU,W,11,4,,36-28,2,2.0,Hudson,Rodriguez,,3:00,N,29252,1.51,4,,2011
65,"Saturday, Jun 11",ATL,A,HOU,W,6,3,10,37-28,2,2.0,Linebrink,Lyon,,3:20,N,32117,1.52,5,,2011
66,"Sunday, Jun 12",ATL,A,HOU,W,4,1,,38-28,2,2.0,Hanson,Myers,Venters,2:33,D,23765,1.48,6,,2011
67,"Monday, Jun 13",ATL,A,HOU,L,3,8,,38-29,2,2.5,Rodriguez,Lowe,,2:39,N,21466,1.5,-1,,2011
68,"Tuesday, Jun 14",ATL,H,NYM,L,3,4,,38-30,2,3.5,Niese,Jurrjens,Rodriguez,3:03,N,32161,1.67,-2,,2011
69,"Wednesday, Jun 15",ATL,H,NYM,L,0,4,,38-31,2,5.0,Parnell,Hudson,,2:27,N,31161,1.69,-3,,2011
70,"Thursday, Jun 16",ATL,H,NYM,W-wo,9,8,10,39-31,2,5.0,Linebrink,Carrasco,,3:26,N,26077,1.63,1,,2011
71,"Friday, Jun 17",ATL,H,TEX,L,2,6,,39-32,2,5.0,Lewis,Delgado,,2:57,N,38810,1.52,-1,,2011
72,"Saturday, Jun 18",ATL,H,TEX,L,4,5,10,39-33,2,6.0,Lowe,Proctor,Feliz,3:15,D,44600,1.5,-2,,2011
73,"Sunday, Jun 19",ATL,H,TEX,W,4,2,,40-33,2,5.0,Jurrjens,Ogando,Kimbrel,3:34,D,34599,1.41,1,,2011
74,"Monday, Jun 20",ATL,H,TOR,W,2,0,,41-33,2,4.5,Hudson,Romero,Kimbrel,2:20,N,22937,1.49,2,,2011
75,"Tuesday, Jun 21",ATL,H,TOR,W,5,1,,42-33,2,4.5,Minor,Stewart,,2:22,N,26849,1.55,3,,2011
76,"Wednesday, Jun 22",ATL,H,TOR,W,5,1,,43-33,2,4.5,Beachy,Reyes,,2:39,D,23152,1.59,4,,2011
77,"Friday, Jun 24",ATL,A,SDP,L,2,11,,43-34,2,5.0,Stauffer,Lowe,,2:36,N,27227,1.53,-1,,2011
78,"Saturday, Jun 25",ATL,A,SDP,W,10,1,,44-34,2,4.0,Jurrjens,Moseley,,3:01,N,38060,1.56,1,,2011
79,"Sunday, Jun 26",ATL,A,SDP,L,1,4,,44-35,2,5.0,Adams,Venters,Bell,2:53,D,24048,1.62,-1,,2011
80,"Monday, Jun 27",ATL,A,SEA,W,3,1,,45-35,2,4.5,Beachy,Bedard,Kimbrel,2:38,N,26467,1.52,1,,2011
81,"Tuesday, Jun 28",ATL,A,SEA,W,5,4,,46-35,2,4.5,Hanson,Pineda,Kimbrel,3:04,N,21769,1.62,2,,2011
82,"Wednesday, Jun 29",ATL,A,SEA,W,5,3,,47-35,2,4.5,Lowe,Hernandez,Kimbrel,2:35,D,30472,1.63,3,,2011
83,"Friday, Jul 1",ATL,H,BAL,W,4,0,,48-35,2,4.0,Jurrjens,Guthrie,,2:19,N,33261,1.65,4,,2011
84,"Saturday, Jul 2",ATL,H,BAL,W,5,4,,49-35,2,4.0,Hudson,Arrieta,Kimbrel,2:42,N,37259,1.57,5,,2011
85,"Sunday, Jul 3",ATL,H,BAL,L,4,5,,49-36,2,4.0,Johnson,Proctor,Gregg,3:09,D,23492,1.52,-1,,2011
86,"Monday, Jul 4",ATL,H,COL,W,4,1,,50-36,2,4.0,Hanson,Jimenez,Kimbrel,2:54,N,36137,1.65,1,,2011
87,"Tuesday, Jul 5",ATL,H,COL,W,5,3,,51-36,2,4.0,Lowe,Chacin,Kimbrel,2:50,N,17718,1.67,2,,2011
88,"Wednesday, Jul 6",ATL,H,COL,W,9,1,,52-36,2,3.0,Jurrjens,Cook,,2:55,N,26271,1.6,3,,2011
89,"Thursday, Jul 7",ATL,H,COL,W,6,3,,53-36,2,2.5,Hudson,Nicasio,Kimbrel,3:16,D,21541,1.55,4,,2011
90,"Friday, Jul 8",ATL,A,PHI,L-wo,2,3,10,53-37,2,3.5,Perez,Proctor,,3:00,N,45403,1.69,-1,,2011
91,"Saturday, Jul 9",ATL,A,PHI,W,4,1,11,54-37,2,2.5,Sherrill,Stutes,Kimbrel,3:15,D,45637,1.82,1,,2011
92,"Sunday, Jul 10",ATL,A,PHI,L,1,14,,54-38,2,3.5,Hamels,Lowe,,2:49,D,45853,1.7,-1,,2011
93,"Friday, Jul 15",ATL,H,WSN,W,11,1,,55-38,2,3.5,Hudson,Hernández,,2:56,N,34106,1.76,1,,2011
94,"Saturday, Jul 16",ATL,H,WSN,L,2,5,,55-39,2,3.5,Lannan,Hanson,Storen,3:01,N,42456,1.67,-1,,2011
95,"Sunday, Jul 17",ATL,H,WSN,W-wo,9,8,,56-39,2,3.5,Kimbrel,Mattheus,,3:20,D,30314,1.78,1,,2011
96,"Monday, Jul 18",ATL,A,COL,W,7,4,,57-39,2,2.5,Lowe,Hammel,Kimbrel,2:49,N,35103,1.59,2,,2011
97,"Tuesday, Jul 19",ATL,A,COL,L,3,12,,57-40,2,3.5,Jimenez,Beachy,,3:00,N,36460,1.49,-1,,2011
98,"Wednesday, Jul 20",ATL,A,COL,L-wo,2,3,,57-41,2,4.5,Street,O'Flaherty,,2:51,N,39339,1.57,-2,,2011
99,"Thursday, Jul 21",ATL,A,COL,W,9,6,,58-41,2,4.0,Hanson,Reynolds,Kimbrel,3:29,D,39262,1.62,1,,2011
100,"Friday, Jul 22",ATL,A,CIN,W,6,4,,59-41,2,4.0,Venters,Masset,Kimbrel,2:46,N,34118,1.5,2,,2011
101,"Saturday, Jul 23",ATL,A,CIN,L,2,11,,59-42,2,5.0,Bailey,Lowe,,2:59,D,41192,1.42,-1,,2011
102,"Sunday, Jul 24",ATL,A,CIN,L-wo,3,4,,59-43,2,6.0,Cordero,Linebrink,,2:48,N,33036,1.47,-2,,2011
103,"Monday, Jul 25",ATL,H,PIT,L,1,3,,59-44,2,6.0,McDonald,Hudson,Hanrahan,3:17,N,30098,1.69,-3,,2011
104,"Tuesday, Jul 26",ATL,H,PIT,W-wo,4,3,19,60-44,2,6.0,Proctor,McCutchen,,6:39,N,22036,1.81,1,,2011
105,"Wednesday, Jul 27",ATL,H,PIT,W-wo,2,1,10,61-44,2,5.0,Linebrink,Leroux,,3:14,N,24186,1.75,2,,2011
106,"Thursday, Jul 28",ATL,H,PIT,L,2,5,,61-45,2,5.0,Correia,Lowe,Hanrahan,2:59,N,38355,1.68,-1,,2011
107,"Friday, Jul 29",ATL,H,FLA,W,5,0,,62-45,2,5.0,Beachy,Hensley,,2:34,N,36063,1.88,1,,2011
108,"Saturday, Jul 30",ATL,H,FLA,W,5,1,,63-45,2,5.0,Hudson,Sanchez,,2:37,N,40656,1.77,2,,2011
109,"Sunday, Jul 31",ATL,H,FLA,L,1,3,,63-46,2,6.0,Nolasco,Hanson,Oviedo,3:00,D,23085,1.58,-1,,2011
110,"Monday, Aug 1",ATL,A,WSN,L,3,5,,63-47,2,7.0,Hernández,Jurrjens,Storen,2:30,N,19940,1.71,-2,,2011
111,"Tuesday, Aug 2",ATL,A,WSN,L,3,9,,63-48,2,8.0,Lannan,Lowe,,2:42,N,24326,1.78,-3,,2011
112,"Wednesday, Aug 3",ATL,A,WSN,W,6,4,,64-48,2,8.0,Beachy,Wang,Kimbrel,2:56,D,20043,1.77,1,,2011
113,"Friday, Aug 5",ATL,A,NYM,W,4,1,,65-48,2,8.5,Hudson,Dickey,Kimbrel,2:43,N,30607,1.87,2,,2011
114,"Saturday, Aug 6",ATL,A,NYM,L,7,11,,65-49,2,9.5,Niese,Hanson,,3:12,N,33556,1.59,-1,,2011
115,"Sunday, Aug 7",ATL,A,NYM,W,6,5,,66-49,2,8.5,Venters,Parnell,Kimbrel,3:25,D,29853,1.73,1,,2011
116,"Monday, Aug 8",ATL,A,FLA,W,8,5,,67-49,2,8.5,Lowe,Hand,Kimbrel,2:59,N,20330,1.62,2,,2011
117,"Tuesday, Aug 9",ATL,A,FLA,W,4,3,11,68-49,2,8.5,Sherrill,Mujica,Kimbrel,3:32,N,21337,1.35,3,,2011
118,"Wednesday, Aug 10",ATL,A,FLA,W,6,2,,69-49,2,8.5,Hudson,Sanchez,Venters,3:08,N,22104,1.22,4,,2011
119,"Friday, Aug 12",ATL,H,CHC,W,10,4,,70-49,2,7.5,Minor,Zambrano,,2:29,N,50146,1.09,5,,2011
